學年度,學期別,課號,永久課號,課程名稱,人數上限,上課時間,上課教室,學分,時數,開課教師,所屬系所名稱,選別,開課系所
101,1,311,DAM1355,微積分Ｂ（一）,120,2CD5EF,SA321,4,4,李榮耀,應用數學系,必修,微積分教學小組
101,1,312,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC105,4,4,薛名成,應用數學系,必修,微積分教學小組
101,1,313,DAM1355,微積分Ｂ（一）,60,2CD,SA320,4,4,白啟光,應用數學系,必修,微積分教學小組
101,1,314,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC106,4,4,許義容,應用數學系,必修,微積分教學小組
101,1,315,DAM1355,微積分Ｂ（一）,61,2CD5EF,EE209,4,4,楊春美,電機工程學系,必修,微積分教學小組
101,1,316,DAM1355,微積分Ｂ（一）,60,2CD5EF,A205,4,4,洪慧念,統計學研究所,必修,微積分教學小組
101,1,317,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC109,4,4,余啟哲,應用數學系,必修,微積分教學小組
101,1,318,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC110,4,4,王夏聲,應用數學系,必修,微積分教學小組
101,1,319,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC151,4,4,翁志文,應用數學系,必修,微積分教學小組
101,1,320,DAM1355,微積分Ｂ（一）,60,2CD5EF,SA312,4,4,王國仲,應用數學系,必修,微積分教學小組
101,1,321,DAM1355,微積分Ｂ（一）,60,2CD5EF,SC152,4,4,陳逸昆,應用數學系,必修,微積分教學小組
101,1,351,DAM1358,微積分（二）,0,1X2X,SC207,4,4,白啟光,應用數學系,必修,微積分教學小組
101,1,352,DAM1358,微積分（二）,90,2IJ4IJ,SC106,4,4,邵錦昌,應用數學系,必修,微積分教學小組
101,1,353,DAM1358,微積分（二）,60,2IJ4IJ,SA312,4,4,李忠逵,應用數學系,必修,微積分教學小組
101,1,354,DAM1365,商用微積分（一）,60,2CD5EF,SA215,4,4,吳慶堂,應用數學系,必修,微積分教學小組
101,1,371,DAM1373,微積分學而班一(榮譽),0,1J,SA210,1,1,余啟哲,應用數學系,選修,微積分教學小組
101,1,372,DAM1373,微積分學而班一(榮譽),0,2X,SC109,1,1,薛名成,應用數學系,選修,微積分教學小組
101,1,374,DAM1373,微積分學而班一(榮譽),0,2I,SC105,1,1,王國仲,應用數學系,選修,微積分教學小組
101,1,411,DAM1345,微積分Ａ（一）,120,1GH4CD,SA321,4,4,李榮耀,應用數學系,必修,微積分教學小組
101,1,412,DAM1345,微積分Ａ（一）,65,1GH4CD,SC106,4,4,符麥克,應用數學系,必修,微積分教學小組
101,1,413,DAM1345,微積分Ａ（一）,60,1GH4CD,SC105,4,4,許義容,應用數學系,必修,微積分教學小組
101,1,414,DAM1345,微積分Ａ（一）,71,1GH4CD,EE102,4,4,楊春美,電機工程學系,必修,微積分教學小組
101,1,415,DAM1345,微積分Ａ（一）,60,1GH4CD,SC109,4,4,余啟哲,應用數學系,必修,微積分教學小組
101,1,416,DAM1345,微積分Ａ（一）,60,1GH4CD,SC110,4,4,吳金典,應用數學系,必修,微積分教學小組
101,1,417,DAM1345,微積分Ａ（一）,60,1GH4CD,SC151,4,4,葉立明,應用數學系,必修,微積分教學小組
101,1,418,DAM1345,微積分Ａ（一）,60,1GH4CD,SC152,4,4,陳逸昆,應用數學系,必修,微積分教學小組
101,1,513,DEP1111,物理(一),65,1CD4GH,SC151,4,4,羅志偉,電子物理學系,必修,普通物理教學小組
101,1,514,DEP1111,物理(一),75,1CD4GH,SA321,4,4,陳煜璋,電子物理學系,必修,普通物理教學小組
101,1,515,DEP1111,物理(一),65,1CD4GH,SC110,4,4,趙如蘋,電子物理學系,必修,普通物理教學小組
101,1,516,DEP1111,物理(一),65,1CD4GH,SC105,4,4,蘇冠暐,電子物理學系,必修,普通物理教學小組
101,1,517,DEP1111,物理(一),65,1CD4GH,SC152,4,4,齊祖康,電子物理學系,必修,普通物理教學小組
101,1,518,DEP1111,物理(一),180,4GH,SC001,4,4,李威儀,電子物理學系,必修,普通物理教學小組
101,1,523,DEP1111,物理(一),60,2GH5CD,SC110,4,4,陳衛國,電子物理學系,必修,普通物理教學小組
101,1,524,DEP1111,物理(一),60,2GH5CD,SC105,4,4,林烜輝,電子物理學系,必修,普通物理教學小組
101,1,525,DEP1111,物理(一),60,2GH5CD,SC109,4,4,吳光雄,電子物理學系,必修,普通物理教學小組
101,1,541,DEP1117,物理一(榮譽班)作業演算,9999,4IJ,SC109,0,2,許世英,電子物理學系,選修,普通物理教學小組
101,1,542,DEP1117,物理一(榮譽班)作業演算,9999,5JK,SC106,0,2,簡紋濱,電子物理學系,選修,普通物理教學小組
101,1,543,DEP1115,物理一作業演算,9999,5JK,SC159,0,2,羅志偉,電子物理學系,必修,普通物理教學小組
101,1,544,DEP1115,物理一作業演算,9999,5JK,SC110,0,2,陳煜璋,電子物理學系,必修,普通物理教學小組
101,1,545,DEP1115,物理一作業演算,9999,5JK,SC151,0,2,趙如蘋,電子物理學系,必修,普通物理教學小組
101,1,546,DEP1115,物理一作業演算,9999,5JK,SC158,0,2,蘇冠暐,電子物理學系,必修,普通物理教學小組
101,1,551,DEP1117,物理一(榮譽班)作業演算,9999,5JK,SC152,0,2,莊振益,電子物理學系,選修,普通物理教學小組
101,1,552,DEP1115,物理一作業演算,9999,5JK,SC160,0,2,陳衛國,電子物理學系,必修,普通物理教學小組
101,1,553,DEP1115,物理一作業演算,9999,5JK,SC162,0,2,林烜輝,電子物理學系,必修,普通物理教學小組
101,1,554,DEP1115,物理一作業演算,9999,5JK,SA320,0,2,吳光雄,電子物理學系,必修,普通物理教學小組
101,1,555,DEP1117,物理一(榮譽班)作業演算,9999,5JK,SC105,0,2,陳文雄,電子物理學系,選修,普通物理教學小組
101,1,561,DEP1112,物理(二),70,2YI4YI,SA321,4,4,齊祖康,電子物理學系,必修,普通物理教學小組
101,1,562,DEP1112,物理(二),70,2GH,SC106,4,4,李威儀,電子物理學系,必修,普通物理教學小組
101,1,1001,ECE1103,離散數學,9999,4GH5A,ED525,3,3,陳玲慧,資訊工程學系,必修,電機資訊學士班
101,1,1003,ECE1110,大學生活規劃,9999,3EF,ED525,1,2,吳立妍,諮商中心,必修,電機資訊學士班
101,1,1004,ECE1115,數位電路設計,50,2C4EF,ED525,3,3,單智君,資訊工程學系,必修,電機資訊學士班
101,1,1005,ECE2201,電機書報專題,9999,6A,,1,1,黃遠東,電子工程學系,選修,電機資訊學士班
101,1,1008,ECE1001,電機資訊科技,9999,3EF,EDB07,1,2,陳永昇,資訊工程學系,必修,電機資訊學士班
101,1,1011,ECE1601,國外研習,9999,6ABC,,3,3,黃遠東,電子工程學系,選修,電機資訊學士班
101,1,1014,DEE1112,電子與生活,9999,2H,ED117,0,1,陳紹基,電子工程學系,必修,電子工程學系
101,1,1015,DEE1204,物理（一）,65,1CD3EF,ED101,3,4,林詩淳,電子工程學系,必修,電子工程學系
101,1,1016,DEE1204,物理（一）,65,1CD3EF,ED116,3,4,顏順通,電子工程學系,必修,電子工程學系
101,1,1019,DEE1318,計算機概論與程式設計,9999,1EF4B,ED220,3,4,江蕙如,電子工程學系,必修,電子工程學系
101,1,1020,DEE1509,化學 （一）,9999,2BCD,ED116,3,3,張國明,電子工程學系,必修,電子工程學系
101,1,1021,DEE1531,近代生物學(一),9999,1B4GH,SC106,3,3,袁俊傑,生物科技學系,選修,電子工程學系
101,1,1022,DEE2485,工程數學：線性代數,65,3B5CD,ED116,3,3,張錫嘉,電子工程學系,必修,電子工程學系
101,1,1023,DEE2487,工程數學：線性代數(英文班),65,3B5CD,ED103,3,3,馮智豪,電子工程學系,必修,電子工程學系
101,1,1025,DEE2201,電子學一(英文班),65,1GH4CD,ED201,3,4,王毓駒,電子工程學系,必修,電子工程學系
101,1,1026,DEE2320,電子學（一）,65,1GH4CD,ED116,3,4,陳巍仁,電子工程學系,必修,電子工程學系
101,1,1027,DEE2320,電子學（一）,65,1GH4CD,AB102,3,4,陳龍英,電子工程學系,必修,電子工程學系
101,1,1028,DEE2330,電路學,65,2CD4GH,ED101,3,4,吳介琮,電子工程學系,必修,電子工程學系
101,1,1029,DEE2330,電路學,65,2CD4GH,ED201,3,4,蔡嘉明,電子工程學系,必修,電子工程學系
101,1,1032,DEE2505,資料結構,9999,2EF4F,ED220,3,3,陳宏明,電子工程學系,必修,電子工程學系
101,1,1033,DEE3516,材料科學導論,9999,2B5EF,EE106,3,3,鄭晃忠,電子工程學系,選修,電子工程學系
101,1,1034,SEV2002,服務學習(二),9999,,,0,2,黃遠東,電子工程學系,必修,電子工程學系
101,1,1036,DEE2543,數值分析,60,2G5CD,ED301,3,3,侯拓宏,電子工程學系,選修,電子工程學系
101,1,1037,DEE3310,電磁學,65,1B4EF,ED201,3,3,胡樹,電子工程學系,必修,電子工程學系
101,1,1038,DEE3310,電磁學,65,1B4EF,ED101,3,3,林聖迪,電子工程學系,必修,電子工程學系
101,1,1039,DEE3334,通訊原理,65,2B5EF,ED201,3,3,劉志尉,電子工程學系,選修,電子工程學系
101,1,1040,DEE3334,通訊原理,65,2CD5F,ED102,3,3,馮智豪,電子工程學系,選修,電子工程學系
101,1,1041,DEE3343,控制系統導論,9999,3A5GH,ED101,3,3,蔡嘉明,電子工程學系,選修,電子工程學系
101,1,1042,DEE3504,演算法,9999,2GH3B,ED116,3,3,黃俊達,電子工程學系,選修,電子工程學系
101,1,1043,DEE3505,嵌入式系統技術實驗,30,2IJK3EF,ED414,2,5,郭峻因,電子工程學系,選修,電子工程學系
101,1,1044,DEE3513,量子力學導論,60,2CD4G,ED301,3,3,李建平,電子工程學系,必修,電子工程學系
101,1,1045,DEE4521,半導體元件物理,9999,1EF4B,ED101,3,3,陳明哲,電子工程學系,選修,電子工程學系
101,1,1046,DEE4536,數位訊號處理實驗,40,1CD1IJK,EDB22,2,5,張錫嘉,電子工程學系,選修,電子工程學系
101,1,1047,DEE4539,超大型積體電路設計導論,100,1GH4CD,ED220,3,4,張添烜,電子工程學系,選修,電子工程學系
101,1,1048,DEE4641,計算機組織,9999,2EF4H,EE106,3,3,賴伯承,電子工程學系,選修,電子工程學系
101,1,1052,DEE4515,半導體工程,9999,2EF4H,ED101,3,3,荊鳳德,電子工程學系,必修,電子工程學系
101,1,1053,DEE4551,固態物理（二）,9999,1CD3B,ED203,3,3,汪大暉,電子工程學系,選修,電子工程學系
101,1,1056,UEE1002,生涯規劃,9999,3EF,EE105,1,2,陳靜儀,諮商中心,必修,電機工程學系
101,1,1057,UEE1004,機器人科技與應用,9999,3CD,EE623,2,2,胡竹生,電機工程學系,選修,電機工程學系
101,1,1058,UEE1301,邏輯設計與實驗,55,2CD4GH,EE634,3,4,王宜楷,電機工程學系,必修,電機工程學系
101,1,1059,UEE1302,計算機概論與程式設計,55,1EF4B,EE102,3,3,蔡中庸,電機工程學系,必修,電機工程學系
101,1,1060,UEE1301,邏輯設計與實驗,55,1EF1IJ,EE208,3,4,黃聖傑,電機工程學系,必修,電機工程學系
101,1,1061,UEE1302,計算機概論與程式設計,55,2CD4G,EE102,3,3,蔡中庸,電機工程學系,必修,電機工程學系
101,1,1062,UEE1002,生涯規劃,9999,4GH,EDB26,1,2,陳靜儀,諮商中心,必修,電機工程學系
101,1,1063,UEE1301,邏輯設計與實驗,55,2CD2EF,ED303,3,4,王逸如,電機工程學系,必修,電機工程學系
101,1,1064,UEE1302,計算機概論與程式設計,55,1EF3IJK4B,EE207,3,3,童莉萍,電機工程學系,必修,電機工程學系
101,1,1065,UEE1301,邏輯設計與實驗,55,2CD2IJ,ED203,3,4,伍紹勳,電機工程學系,必修,電機工程學系
101,1,1066,UEE1302,計算機概論與程式設計,55,1EF1IJK4B,ED303,3,3,溫宏斌,電機工程學系,必修,電機工程學系
101,1,1068,SEV2001,服務學習(二),9999,3F,EE102,0,1,周志成,電機工程學系,必修,電機工程學系
101,1,1069,UEE1003,硬體創意專題,60,5EFI,EE623,3,3,歐陽盟,電機工程學系,選修,電機工程學系
101,1,1070,UEE1501,基礎通訊系統實驗,99,2IJK,ED219,2,3,謝世福,電機工程學系,選修,電機工程學系
101,1,1071,UEE2301,微算機原理與實驗,55,1EF4EF,ED713,3,4,王逸如,電機工程學系,必修,電機工程學系
101,1,1072,UEE2302,進階物件導向程式設計,80,3CD5G,EE105,3,3,蔡中庸,電機工程學系,選修,電機工程學系
101,1,1073,UEE2304,資料結構,100,3CD4C,EDB21,3,3,田伯隆,電機工程學系,選修,電機工程學系
101,1,1075,UEE3101,複變函數,60,1EF4B,EE105,3,3,林清安,電機工程學系,選修,電機工程學系
101,1,1076,UEE3303,嵌入式系統導論,9999,2B3CD,EE208,3,3,黃育綸,電機工程學系,選修,電機工程學系
101,1,1077,UEE2301,微算機原理與實驗,55,2EF4EF,EE207,3,4,王宜楷,電機工程學系,必修,電機工程學系
101,1,1079,SEV2001,服務學習(二),9999,3F,ED303,0,1,陸曉峰,電機工程學系,必修,電機工程學系
101,1,1080,UEE2301,微算機原理與實驗,55,2EF4EF,EE208,3,4,宋開泰,電機工程學系,必修,電機工程學系
101,1,1082,UEE2301,微算機原理與實驗,55,4EF4IJ,EE102,3,4,蕭得聖,電機工程學系,必修,電機工程學系
101,1,1087,UEE3102,數值分析,9999,2EF4H,ED203,3,3,李義明,電機工程學系,選修,電機工程學系
101,1,1089,UEE3201,電磁學(二),80,2G5CD,ED219,3,3,鍾世忠,電機工程學系,必修,電機工程學系
101,1,1090,UEE3201,電磁學(二),70,2G5CD,EE102,3,3,邱一,電機工程學系,必修,電機工程學系
101,1,1091,UEE3201,電磁學(二),58,2G5CD,ED303,3,3,黃瑞彬,電機工程學系,必修,電機工程學系
101,1,1092,UEE3202,微波工程導論,9999,1EF4EF,EDB21,3,3,周復芳,電機工程學系,選修,電機工程學系
101,1,1093,UEE3301,軟體創意專題,30,1EFG,,3,3,高榮鴻,電機工程學系,選修,電機工程學系
101,1,1094,UEE3302,計算機結構導論,90,2CD4G,EE105,3,3,周志成,電機工程學系,選修,電機工程學系
101,1,1095,UEE3402,VLSI實驗,30,3YIJ,EE634,3,3,黃聖傑,電機工程學系,必修,電機工程學系
101,1,1096,UEE3403,超大型積體電路導論,9999,1H3CD,ED219,3,3,闕河鳴,電機工程學系,選修,電機工程學系
101,1,1097,UEE3404,類比積體電路導論,9999,2CD4D,EDB01,3,3,洪崇智,電機工程學系,選修,電機工程學系
101,1,1098,UEE3501,通訊系統實驗,40,6BCD,ED713,2,3,吳文榕,電機工程學系,必修,電機工程學系
101,1,1099,UEE3502,通訊網路實驗,40,4IJK,ED713,2,3,高榮鴻,電機工程學系,必修,電機工程學系
101,1,1100,UEE3503,通訊系統電腦模擬,40,6EFG,ED713,3,3,吳文榕,電機工程學系,選修,電機工程學系
101,1,1101,UEE3504,通訊系統導論,55,2CD4CD,EDB26,3,4,吳卓諭,電機工程學系,選修,電機工程學系
101,1,1102,UEE3504,通訊系統導論,55,2EF4EF,ED303,3,4,莫詩台方,電機工程學系,選修,電機工程學系
101,1,1103,UEE3504,通訊系統導論,55,1CD3CD,ED103,3,4,黃家齊,電機工程學系,選修,電機工程學系
101,1,1104,UEE3506,數據通訊,9999,2EF4B,EDB26,3,3,田伯隆,電機工程學系,選修,電機工程學系
101,1,1105,UEE3506,數據通訊,9999,2B5EF,EDB26,3,3,李程輝,電機工程學系,選修,電機工程學系
101,1,1106,UEE3601,數位訊號處理導論,141,2H4EF,EDB26,3,3,冀泰石,電機工程學系,選修,電機工程學系
101,1,1107,UEE3702,控制電路設計與實驗,60,3IJKL,EE633,2,4,王宜楷,電機工程學系,選修,電機工程學系
101,1,1108,UEE3703,線性控制系統 (一),122,1CD3B,EE105,3,3,徐保羅,電機工程學系,選修,電機工程學系
101,1,1109,UEE3703,線性控制系統 (一),9999,2CD4G,EE623,3,3,王啟旭,電機工程學系,選修,電機工程學系
101,1,1110,UEE3801,電力電子導論,9999,2H4CD,EE209,3,3,鄒應嶼,電機工程學系,必修,電機工程學系
101,1,1112,UEE3705,數位控制系統,9999,2EFG,EE113,3,3,廖德誠,電機工程學系,選修,電機工程學系
101,1,1113,UEE4601,數位訊號處理晶片實驗,30,4IJK,EE102,2,3,胡竹生,電機工程學系,必修,電機工程學系
101,1,1118,DEO1008,光電生涯與生活,9999,3EF,CY203,0,2,謝美莉,光電工程學系,必修,光電工程學系
101,1,1119,DEO1101,化學(一),9999,2CD5G,CY202,3,3,陳方中,光電工程學系,必修,光電工程學系
101,1,1120,DEO1202,計算機概論,9999,1EF4B,CY203,3,3,戴亞翔,光電工程學系,必修,光電工程學系
101,1,1122,DEO1010,光子學（一）,9999,2CD3C,EO115,3,3,安惠榮,光電工程學系,必修,光電工程學系
101,1,1124,DEO1506,電子學(一),9999,1GH4CD,CY202,3,4,劉柏村,光電工程學系,必修,光電工程學系
101,1,1126,DEO2102,電磁學(一),9999,2EF5B,CY202,3,3,陳智弘,光電工程學系,必修,光電工程學系
101,1,1127,DEO2203,微分方程與函數分析,9999,1CD3B,CY202,3,3,張振雄,光電工程學系,必修,光電工程學系
101,1,1128,SEV2001,服務學習(二),9999,5E,CY202,0,1,田仲豪,光電工程學系,必修,光電工程學系
101,1,1130,DEO1014,光子學(二),9999,1CD3B,CY203,3,3,林怡欣,光電工程學系,必修,光電工程學系
101,1,1131,DEO1015,光子學實驗(二),9999,4IJK,CY203,1,3,陳瓊華,光電工程學系,必修,光電工程學系
101,1,1133,DEO1603,訊號與系統,9999,2CD4G,EO103,3,3,鄒志偉,光電工程學系,選修,光電工程學系
101,1,1134,DEO1610,材料光學,9999,1G4CD,CY203,3,3,盧廷昌,光電工程學系,選修,光電工程學系
101,1,1137,DEO1019,導師時間,9999,3GH,CY203,0,2,謝美莉,光電工程學系,選修,光電工程學系
101,1,1138,DEO1019,導師時間,9999,3GH,CY201,0,2,安惠榮,光電工程學系,選修,光電工程學系
101,1,1139,DCE1101,經濟學,100,3BCD,SA320,3,3,承立平,資訊管理與財務金融系,選修,電機學院
101,1,1140,DCE1105,新鮮人探索系列,12,3CD,ED525,2,2,王蒞君,電機工程學系,選修,電機學院
101,1,1141,DCE1105,新鮮人探索系列,12,3CD,EDB07,2,2,溫宏斌,電機工程學系,選修,電機學院
101,1,1142,DCE1105,新鮮人探索系列,12,3CD,EE112,2,2,邱俊誠,電機工程學系,選修,電機學院
101,1,1143,DCE1105,新鮮人探索系列,12,3CD,EDB22,2,2,莊紹勳,電子工程學系,選修,電機學院
101,1,1144,DCE1105,新鮮人探索系列,12,3CD,CY202,2,2,謝漢萍,光電工程學系,選修,電機學院
101,1,1145,DCE1105,新鮮人探索系列,12,3CD,ED301,2,2,吳重雨,電子工程學系,選修,電機學院
101,1,1146,DCE1105,新鮮人探索系列,12,3CD,EDB06,2,2,方凱田,電機工程學系,選修,電機學院
101,1,1147,DCE1105,新鮮人探索系列,12,3CD,ED303,2,2,李大嵩,電機工程學系,選修,電機學院
101,1,1148,DCE3001,統計學,80,1EF4B,SA320,3,3,彭南夫,統計學研究所,必修,電機學院
101,1,1149,DCE3001,統計學,80,1EF4B,EE106,3,3,陳志榮,統計學研究所,必修,電機學院
101,1,1150,DCE1105,新鮮人探索系列,12,3CD,EE113,2,2,徐保羅,電機工程學系,選修,電機學院
101,1,1152,UEE2401,電子學(一),55,1GH4CD,ED303,3,4,周復芳,電機工程學系,必修,電機學院共同課程
101,1,1153,UEE2401,電子學(一),55,1GH4CD,EE208,3,4,陳科宏,電機工程學系,必修,電機學院共同課程
101,1,1154,UEE2401,電子學(一),55,1GH4CD,EE207,3,4,董蘭榮,電機工程學系,必修,電機學院共同課程
101,1,1155,UEE2401,電子學(一),55,1GH4CD,ED203,3,4,李義明,電機工程學系,必修,電機學院共同課程
101,1,1156,UEE2405,電路學,55,2CD4GH,ED103,3,4,李育民,電機工程學系,必修,電機學院共同課程
101,1,1157,UEE2405,電路學,55,2CD4GH,EE207,3,4,林清安,電機工程學系,必修,電機學院共同課程
101,1,1158,UEE2405,電路學,9999,2CD4GH,EE113,3,4,羅佩禎,電機工程學系,必修,電機學院共同課程
101,1,1159,UEE2405,電路學,55,2CD4GH,EE208,3,4,趙昌博,電機工程學系,必修,電機學院共同課程
101,1,1160,UEE2405,電路學,55,2CD4GH,ED219,3,4,謝世福,電機工程學系,必修,電機學院共同課程
101,1,1161,DEE3392,電子工程專題（一）,0,,,0,1,陳紹基,電子工程學系,選修,電子工程學系
101,1,1165,DCP1113,自我探索與生涯發展,9999,3EF,EC022,1,2,汪承宏,諮商中心,選修,資訊工程學系
101,1,1168,DCP2111,電路與電子學,120,2CD4G,EDB27,3,3,邵家健,資訊工程學系,選修,資訊工程學系
101,1,1169,DCP3527,電子學 (一),120,1GH4CD,EC016,3,4,邵家健,資訊工程學系,必修,資訊工程學系
101,1,1171,DCP1138,多媒體資訊系統概論,60,3CDH,ED102,3,3,蕭旭峰,資訊工程學系,選修,資訊工程學系
101,1,1172,DCP1149,圖形識別概論,50,2G5CD,CS2,3,3,陳稔,資訊工程學系,選修,資訊工程學系
101,1,1173,DCP1155,微處理機系統實驗,70,3H3IJK3Y,EC114,2,4,陳添福,資訊工程學系,選修,資訊工程學系
101,1,1174,DCP1155,微處理機系統實驗,70,1EF1IJK,ED117,2,4,林正中,資訊工程學系,選修,資訊工程學系
101,1,1176,DCP1323,密碼學概論,120,3CD5G,ED117,3,3,陳榮傑,資訊工程學系,選修,資訊工程學系
101,1,1177,DCP2368,網路程式設計概論,70,3CD5G,EDB27,3,3,王協源,資訊工程學系,必修,資訊工程學系
101,1,1178,DCP3106,物聯網概論,60,1B3CD,ED302,3,3,陳耀宗,資訊工程學系,選修,資訊工程學系
101,1,1179,DCP3110,電腦安全概論,60,2G5CD,EC115,3,3,謝續平,資訊工程學系,選修,資訊工程學系
101,1,1180,DCP3113,區域網路與通訊原理(英文授課),60,1EF4F,ED302,3,3,楊啟瑞,資訊工程學系,選修,資訊工程學系
101,1,1181,DCP3513,VLSI與系統晶片設計概論,120,2G5CD,EC114,3,3,許騰尹,資訊工程學系,選修,資訊工程學系
101,1,1182,DCP3551,組合數學,120,2B5EF,EC016,3,3,張明峰,資訊工程學系,必修,資訊工程學系
101,1,1184,DCP1185,電腦動畫概論,60,2B5EF,ED302,3,3,林文杰,資訊工程學系,選修,資訊工程學系
101,1,1185,DCP4301,計算機系統管理,120,3IJK,EC016,3,3,黃懷陞,資訊工程學系,必修,資訊工程學系
101,1,1186,DCP4594,軟體工程概論,120,1B4EF,EC022,3,3,王豐堅,資訊工程學系,必修,資訊工程學系
101,1,1188,DCP2106,基礎程式設計,9999,6BCD,EC330,0,3,黃世昆,資訊技術服務中心,必修,資訊工程學系
101,1,1189,DCP1157,數位電路設計,88,1B4EF,EC122,3,3,蔡淳仁,資訊工程學系,必修,資訊學院共同課程
101,1,1190,DCP1157,數位電路設計,92,1B4EF,EC114,3,3,范倫達,資訊工程學系,必修,資訊學院共同課程
101,1,1191,DCP1157,數位電路設計,85,1B4EF,EC115,3,3,莊仁輝,資訊工程學系,必修,資訊學院共同課程
101,1,1192,DCP1203,計算機概論與程式設計,65,1EF1IJK4B,EC114,3,5,蕭旭峰,資訊工程學系,必修,資訊學院共同課程
101,1,1193,DCP1203,計算機概論與程式設計,71,1EF4B4IJK,EC122,3,5,黃問泙,資訊工程學系,必修,資訊學院共同課程
101,1,1194,DCP1203,計算機概論與程式設計,65,1EF2IJK4B,EC115,3,5,孫春在,資訊工程學系,必修,資訊學院共同課程
101,1,1195,DCP1204,計算機概論與程式設計(英文授課),65,1EF3IJK4B,EC016,3,5,胡毓志,資訊工程學系,必修,資訊學院共同課程
101,1,1196,DCP1205,資料結構(英文授課),95,2B5EF,EC122,3,3,荊宇泰,資訊工程學系,必修,資訊學院共同課程
101,1,1197,DCP2107,程式語言(英),81,3CD5G,EC016,3,3,黃世強,資訊工程學系,必修,資訊學院共同課程
101,1,1198,DCP2332,資料結構,98,2B5EF,EC115,3,3,彭文志,資訊工程學系,必修,資訊學院共同課程
101,1,1199,DCP2332,資料結構,98,2B5EF,EC114,3,3,李素瑛,資訊工程學系,必修,資訊學院共同課程
101,1,1200,DCP2354,線性代數,78,3CD5G,EC115,3,3,彭文孝,資訊工程學系,必修,資訊學院共同課程
101,1,1201,DCP2354,線性代數,77,3CD5G,EC114,3,3,陳永昇,資訊工程學系,必修,資訊學院共同課程
101,1,1202,DCP2354,線性代數,75,3CD5G,EC122,3,3,蕭子健,資訊工程學系,必修,資訊學院共同課程
101,1,1203,DCP3112,資訊工程專題(一),120,3EF,EC122,2,2,莊榮宏,資訊工程學系,必修,資訊學院共同課程
101,1,1204,DCP3321,正規語言概論,92,1CD3B,EC115,3,3,陳穎平,資訊工程學系,必修,資訊學院共同課程
101,1,1205,DCP3321,正規語言概論,85,1CD3B,EC114,3,3,黃俊龍,資訊工程學系,必修,資訊學院共同課程
101,1,1206,DCP3321,正規語言概論,85,1CD3B,EC122,3,3,楊武,資訊工程學系,必修,資訊學院共同課程
101,1,1207,DCP3331,程式語言,80,3CD5G,EC015,3,3,黃問泙,資訊工程學系,必修,資訊學院共同課程
101,1,1208,DCP3331,程式語言,88,3CD5G,EC022,3,3,游逸平,資訊工程學系,必修,資訊學院共同課程
101,1,1209,DCP3362,計算機組織,85,1G4CD,EC122,3,3,蔡文錦,資訊工程學系,必修,資訊學院共同課程
101,1,1210,DCP3362,計算機組織,87,1G4CD,EC114,3,3,單智君,資訊工程學系,必修,資訊學院共同課程
101,1,1211,DCP3362,計算機組織,85,1G4CD,EC115,3,3,李毅郎,資訊工程學系,必修,資訊學院共同課程
101,1,1212,DCP4121,資訊工程專題(二)(英文授課),70,3EF,EC115,2,2,陳健,資訊工程學系,必修,資訊學院共同課程
101,1,1213,DCP4121,資訊工程專題(二)(英文授課),70,3EF,EC114,2,2,楊啟瑞,資訊工程學系,必修,資訊學院共同課程
101,1,1214,DCP4140,資訊工程研討,120,2EF,ED117,1,2,王才沛,資訊工程學系,必修,資訊學院共同課程
101,1,1215,DCP4334,作業系統概論,90,2CD4G,EC122,3,3,林奕成,資訊工程學系,必修,資訊學院共同課程
101,1,1216,DCP4334,作業系統概論,98,2CD4G,EC114,3,3,張立平,資訊工程學系,必修,資訊學院共同課程
101,1,1217,DCP4334,作業系統概論,90,2CD4G,EC115,3,3,吳育松,資訊工程學系,必修,資訊學院共同課程
101,1,1219,DCP4140,資訊工程研討,120,2EF,EDB27,1,2,易志偉,資訊工程學系,必修,資訊學院共同課程
101,1,1224,DPN1001,普通生物學,25,1EFG,EE548,3,3,陳文亮,生物科技學系,必修,奈米科學及工程學士學位學程
101,1,1225,DPN1109,奈米與生涯規劃,25,3GH,EE548,0,2,陳靜儀,諮商中心,必修,奈米科學及工程學士學位學程
101,1,1226,DPN1202,化學 (一),50,2EF5B,SC204,3,3,李大偉,應用化學系,必修,奈米科學及工程學士學位學程
101,1,1228,DPN1105,材料科學與工程導論,25,3D4AB,EE548,3,3,朱英豪,材料科學與工程學系,必修,奈米科學及工程學士學位學程
101,1,1229,DPN1106,有機化學(一）,40,1EF2D,EF201,3,3,林欣杰,材料科學與工程學系,必修,奈米科學及工程學士學位學程
101,1,1231,DPN1206,導師時間,9999,3GH,EE548,0,2,梁美智,生物科技學系,選修,奈米科學及工程學士學位學程
101,1,1234,DPN1207,奈米材料簡介,20,1GH5B,EF207,3,3,韋光華,材料科學與工程學系,必修,奈米科學及工程學士學位學程
101,1,1241,DME1321,化學實驗,9999,5BCD,SB119,1,3,陳登銘,應用化學系,必修,機械工程學系
101,1,1243,DME1326,化學,9999,1B3EF,SC151,3,3,陳登銘,應用化學系,必修,機械工程學系
101,1,1244,DME1329,計算機概論,9999,2B4CD,EE130,3,3,童莉萍,電機工程學系,選修,機械工程學系
